thread,action,start,end
1,updateVehicle,1684249090493,1684249090880
1,updateVehicle,1684249090880,1684249091218
1,updateVehicle,1684249091218,1684249091579
1,updateVehicle,1684249091579,1684249091921
1,updateVehicle,1684249091921,1684249092260
1,updateVehicle,1684249092260,1684249092611
1,updateVehicle,1684249092611,1684249092925
1,addVehicle,1684249092925,1684249093292
1,updateVehicle,1684249093292,1684249093662
1,updateVehicle,1684249093662,1684249094040
1,updateVehicle,1684249094040,1684249094381
1,updateVehicle,1684249094381,1684249094736
1,updateVehicle,1684249094736,1684249095085
1,updateVehicle,1684249095085,1684249095406
1,addVehicle,1684249095406,1684249095799
1,updateVehicle,1684249095799,1684249096133
1,updateVehicle,1684249096133,1684249096506
1,updateVehicle,1684249096507,1684249096838
1,updateVehicle,1684249096838,1684249097214
1,updateVehicle,1684249097215,1684249097580
1,updateVehicle,1684249097580,1684249097923
1,updateVehicle,1684249097924,1684249098527
1,updateVehicle,1684249098528,1684249098866
1,addVehicle,1684249098867,1684249099264
1,updateVehicle,1684249099264,1684249099643
1,updateVehicle,1684249099643,1684249100048
1,addVehicle,1684249100048,1684249100420
1,updateVehicle,1684249100420,1684249100712
1,updateVehicle,1684249100712,1684249101052
1,updateVehicle,1684249101052,1684249101351
1,updateVehicle,1684249101351,1684249101740
1,updateVehicle,1684249101740,1684249102123
1,updateVehicle,1684249102123,1684249102452
1,updateVehicle,1684249102452,1684249102784
1,updateVehicle,1684249102784,1684249103177
1,updateVehicle,1684249103177,1684249103601
1,addVehicle,1684249103601,1684249103943
1,updateVehicle,1684249103943,1684249104261
1,updateVehicle,1684249104261,1684249104594
1,updateVehicle,1684249104594,1684249105025
1,addVehicle,1684249105025,1684249105383
1,updateVehicle,1684249105384,1684249105739
1,updateVehicle,1684249105740,1684249106067
1,updateVehicle,1684249106067,1684249106413
1,updateVehicle,1684249106413,1684249106764
1,updateVehicle,1684249106764,1684249107073
1,updateVehicle,1684249107073,1684249107368
1,updateVehicle,1684249107368,1684249107619
1,updateVehicle,1684249107619,1684249108045
1,addVehicle,1684249108045,1684249108395
1,updateVehicle,1684249108395,1684249108714
1,updateVehicle,1684249108714,1684249109048
1,updateVehicle,1684249109048,1684249109382
1,updateVehicle,1684249109382,1684249109729
1,updateVehicle,1684249109729,1684249110100
1,updateVehicle,1684249110100,1684249110430
1,updateVehicle,1684249110430,1684249110772
1,updateVehicle,1684249110773,1684249111115
1,updateVehicle,1684249111115,1684249111496
1,addVehicle,1684249111496,1684249111825
1,updateVehicle,1684249111826,1684249112237
1,updateVehicle,1684249112237,1684249112557
1,updateVehicle,1684249112557,1684249112911
1,updateVehicle,1684249112911,1684249113281
1,addVehicle,1684249113281,1684249113681
1,updateVehicle,1684249113681,1684249114039
1,addVehicle,1684249114039,1684249114399
1,updateVehicle,1684249114399,1684249114733
1,updateVehicle,1684249114733,1684249115123
1,updateVehicle,1684249115123,1684249115445
1,updateVehicle,1684249115445,1684249115778
1,addVehicle,1684249115778,1684249116172
1,updateVehicle,1684249116172,1684249116516
1,updateVehicle,1684249116516,1684249116869
1,updateVehicle,1684249116870,1684249117206
1,updateVehicle,1684249117206,1684249117524
1,updateVehicle,1684249117524,1684249117852
1,updateVehicle,1684249117852,1684249118246
1,updateVehicle,1684249118246,1684249118631
1,updateVehicle,1684249118631,1684249118980
1,addVehicle,1684249118981,1684249119329
1,updateVehicle,1684249119329,1684249119687
1,updateVehicle,1684249119687,1684249120058
1,updateVehicle,1684249120058,1684249120402
1,updateVehicle,1684249120402,1684249120746
1,updateVehicle,1684249120746,1684249121080
1,updateVehicle,1684249121080,1684249121411
1,updateVehicle,1684249121411,1684249121749
1,updateVehicle,1684249121749,1684249122148
1,updateVehicle,1684249122148,1684249122506
1,addVehicle,1684249122506,1684249122889
1,updateVehicle,1684249122889,1684249123243
1,updateVehicle,1684249123243,1684249123588
1,updateVehicle,1684249123588,1684249124001
1,updateVehicle,1684249124001,1684249124355
1,updateVehicle,1684249124355,1684249124704
1,updateVehicle,1684249124704,1684249125021
1,updateVehicle,1684249125021,1684249125351
1,updateVehicle,1684249125352,1684249125751
1,addVehicle,1684249125751,1684249126099
1,updateVehicle,1684249126099,1684249126446
1,updateVehicle,1684249126446,1684249126773
1,updateVehicle,1684249126773,1684249127170
1,updateVehicle,1684249127170,1684249127509
1,updateVehicle,1684249127509,1684249127850
1,updateVehicle,1684249127850,1684249128199
1,addVehicle,1684249128199,1684249128575
1,updateVehicle,1684249128575,1684249129254
1,updateVehicle,1684249129254,1684249129589
1,updateVehicle,1684249129589,1684249129925
1,addVehicle,1684249129925,1684249130276
1,updateVehicle,1684249130276,1684249130603
1,updateVehicle,1684249130603,1684249130932
1,updateVehicle,1684249130932,1684249131324
1,updateVehicle,1684249131324,1684249131684
1,addVehicle,1684249131684,1684249132034
1,updateVehicle,1684249132034,1684249132326
1,updateVehicle,1684249132326,1684249132723
1,updateVehicle,1684249132723,1684249133062
1,updateVehicle,1684249133062,1684249133409
1,updateVehicle,1684249133409,1684249133778
1,updateVehicle,1684249133778,1684249134110
1,addVehicle,1684249134110,1684249134492
1,updateVehicle,1684249134492,1684249134833
1,updateVehicle,1684249134833,1684249135163
1,updateVehicle,1684249135163,1684249135489
1,updateVehicle,1684249135489,1684249135880
1,addVehicle,1684249135880,1684249136236
1,updateVehicle,1684249136236,1684249136653
1,updateVehicle,1684249136653,1684249136979
1,updateVehicle,1684249136979,1684249137314
1,updateVehicle,1684249137314,1684249137674
1,updateVehicle,1684249137674,1684249137972
1,updateVehicle,1684249137972,1684249138741
1,updateVehicle,1684249138741,1684249139067
1,updateVehicle,1684249139067,1684249139402
1,addVehicle,1684249139402,1684249139743
1,updateVehicle,1684249139743,1684249140084
1,addVehicle,1684249140084,1684249140491
1,updateVehicle,1684249140491,1684249140874
1,updateVehicle,1684249140874,1684249141244
1,updateVehicle,1684249141244,1684249141565
1,updateVehicle,1684249141565,1684249141901
1,updateVehicle,1684249141901,1684249142298
1,addVehicle,1684249142298,1684249142663
1,updateVehicle,1684249142663,1684249143015
1,updateVehicle,1684249143015,1684249143353
1,updateVehicle,1684249143353,1684249143733
1,addVehicle,1684249143734,1684249144108
1,updateVehicle,1684249144109,1684249144444
1,updateVehicle,1684249144444,1684249144766
1,updateVehicle,1684249144766,1684249145099
1,addVehicle,1684249145100,1684249145457
1,updateVehicle,1684249145457,1684249145889
1,updateVehicle,1684249145889,1684249146232
1,updateVehicle,1684249146232,1684249146557
1,addVehicle,1684249146557,1684249146925
1,updateVehicle,1684249146925,1684249147261
1,updateVehicle,1684249147261,1684249147619
1,updateVehicle,1684249147619,1684249147951
1,addVehicle,1684249147951,1684249148356
1,updateVehicle,1684249148356,1684249148700
1,updateVehicle,1684249148700,1684249149101
1,updateVehicle,1684249149102,1684249149419
1,updateVehicle,1684249149420,1684249149825
1,updateVehicle,1684249149825,1684249150254
1,updateVehicle,1684249150254,1684249150669
1,updateVehicle,1684249150669,1684249151004
1,updateVehicle,1684249151004,1684249151387
1,updateVehicle,1684249151387,1684249151734
1,addVehicle,1684249151734,1684249152093
1,updateVehicle,1684249152094,1684249152448
1,updateVehicle,1684249152448,1684249152776
1,updateVehicle,1684249152776,1684249153172
1,addVehicle,1684249153172,1684249153528
1,updateVehicle,1684249153528,1684249153858
1,updateVehicle,1684249153858,1684249154188
1,updateVehicle,1684249154188,1684249154515
1,updateVehicle,1684249154515,1684249154856
1,updateVehicle,1684249154857,1684249155275
1,addVehicle,1684249155275,1684249155646
1,updateVehicle,1684249155646,1684249155975
1,updateVehicle,1684249155975,1684249156305
1,updateVehicle,1684249156305,1684249156729
1,updateVehicle,1684249156729,1684249157049
1,updateVehicle,1684249157049,1684249157411
1,updateVehicle,1684249157412,1684249157734
1,updateVehicle,1684249157735,1684249158129
1,updateVehicle,1684249158129,1684249158468
1,updateVehicle,1684249158468,1684249158815
1,updateVehicle,1684249158815,1684249159143
1,addVehicle,1684249159143,1684249159502
1,updateVehicle,1684249159502,1684249159869
1,updateVehicle,1684249159869,1684249160195
1,addVehicle,1684249160196,1684249160565
1,updateVehicle,1684249160565,1684249160943
1,updateVehicle,1684249160943,1684249161279
1,updateVehicle,1684249161279,1684249161686
1,updateVehicle,1684249161686,1684249162023
1,updateVehicle,1684249162023,1684249162343
1,updateVehicle,1684249162343,1684249162694
1,updateVehicle,1684249162694,1684249163035
1,addVehicle,1684249163035,1684249163437
1,updateVehicle,1684249163437,1684249163758
1,updateVehicle,1684249163759,1684249164116
1,updateVehicle,1684249164116,1684249164454
1,updateVehicle,1684249164454,1684249164795
1,updateVehicle,1684249164795,1684249165148
1,updateVehicle,1684249165148,1684249165474
1,updateVehicle,1684249165474,1684249165813
1,addVehicle,1684249165813,1684249166170
1,updateVehicle,1684249166170,1684249166496
1,updateVehicle,1684249166496,1684249166839
1,updateVehicle,1684249166839,1684249167109
1,updateVehicle,1684249167109,1684249167413
1,updateVehicle,1684249167414,1684249167731
1,updateVehicle,1684249167731,1684249168086
1,addVehicle,1684249168086,1684249168496
1,updateVehicle,1684249168496,1684249168877
1,updateVehicle,1684249168877,1684249169198
1,updateVehicle,1684249169198,1684249169725
1,updateVehicle,1684249169726,1684249170213
1,updateVehicle,1684249170213,1684249170667
1,addVehicle,1684249170667,1684249170976
1,updateVehicle,1684249170976,1684249171282
1,updateVehicle,1684249171282,1684249171618
1,updateVehicle,1684249171618,1684249171993
1,updateVehicle,1684249171993,1684249172328
1,updateVehicle,1684249172329,1684249172681
1,updateVehicle,1684249172681,1684249173062
1,updateVehicle,1684249173062,1684249173417
1,updateVehicle,1684249173417,1684249173794
1,addVehicle,1684249173794,1684249174133
1,updateVehicle,1684249174134,1684249174522
1,updateVehicle,1684249174522,1684249174919
1,updateVehicle,1684249174919,1684249175261
1,updateVehicle,1684249175261,1684249175611
1,updateVehicle,1684249175611,1684249175967
1,updateVehicle,1684249175967,1684249176315
1,updateVehicle,1684249176315,1684249176741
1,updateVehicle,1684249176742,1684249177106
1,updateVehicle,1684249177106,1684249177439
1,updateVehicle,1684249177439,1684249177758
1,addVehicle,1684249177759,1684249178110
1,updateVehicle,1684249178110,1684249178436
1,updateVehicle,1684249178436,1684249178868
1,updateVehicle,1684249178868,1684249179163
1,addVehicle,1684249179163,1684249179566
1,updateVehicle,1684249179566,1684249179922
1,updateVehicle,1684249179923,1684249180283
1,updateVehicle,1684249180283,1684249180695
1,updateVehicle,1684249180695,1684249181022
1,updateVehicle,1684249181022,1684249181361
1,updateVehicle,1684249181361,1684249181746
1,addVehicle,1684249181747,1684249182195
1,updateVehicle,1684249182195,1684249182564
1,updateVehicle,1684249182564,1684249182898
1,updateVehicle,1684249182898,1684249183269
1,updateVehicle,1684249183269,1684249183554
1,addVehicle,1684249183554,1684249184002
1,updateVehicle,1684249184002,1684249184350
1,updateVehicle,1684249184351,1684249184716
1,updateVehicle,1684249184716,1684249185056
1,updateVehicle,1684249185056,1684249185367
1,updateVehicle,1684249185367,1684249185701
1,updateVehicle,1684249185701,1684249186108
1,updateVehicle,1684249186108,1684249186437
1,updateVehicle,1684249186437,1684249186769
1,addVehicle,1684249186770,1684249187165
1,updateVehicle,1684249187165,1684249187558
1,updateVehicle,1684249187558,1684249187927
1,updateVehicle,1684249187927,1684249188275
1,addVehicle,1684249188275,1684249188690
1,updateVehicle,1684249188690,1684249189048
1,addVehicle,1684249189048,1684249189451
1,updateVehicle,1684249189452,1684249189824
1,updateVehicle,1684249189824,1684249190144
1,updateVehicle,1684249190144,1684249190502
1,updateVehicle,1684249190502,1684249190877
1,updateVehicle,1684249190877,1684249191232
1,updateVehicle,1684249191232,1684249191605
1,addVehicle,1684249191605,1684249191955
1,updateVehicle,1684249191955,1684249192306
1,updateVehicle,1684249192307,1684249192640
1,updateVehicle,1684249192640,1684249193004
1,updateVehicle,1684249193005,1684249193390
1,updateVehicle,1684249193390,1684249193739
1,updateVehicle,1684249193739,1684249194080
1,updateVehicle,1684249194081,1684249194431
1,updateVehicle,1684249194431,1684249194785
1,addVehicle,1684249194785,1684249195205
1,updateVehicle,1684249195205,1684249195590
1,updateVehicle,1684249195590,1684249195941
1,updateVehicle,1684249195941,1684249196243
1,updateVehicle,1684249196243,1684249196565
1,updateVehicle,1684249196565,1684249196952
1,updateVehicle,1684249196952,1684249197320
1,updateVehicle,1684249197320,1684249197687
1,updateVehicle,1684249197688,1684249198010
1,addVehicle,1684249198011,1684249198365
1,updateVehicle,1684249198365,1684249198722
1,addVehicle,1684249198722,1684249199134
1,updateVehicle,1684249199134,1684249199475
1,addVehicle,1684249199475,1684249199824
1,updateVehicle,1684249199824,1684249200196
1,updateVehicle,1684249200196,1684249200506
1,updateVehicle,1684249200506,1684249200958
1,updateVehicle,1684249200958,1684249201269
1,updateVehicle,1684249201269,1684249201567
1,addVehicle,1684249201567,1684249201907
1,updateVehicle,1684249201907,1684249202252
1,updateVehicle,1684249202252,1684249202646
1,updateVehicle,1684249202646,1684249202990
1,updateVehicle,1684249202990,1684249203401
1,updateVehicle,1684249203401,1684249203736
1,addVehicle,1684249203736,1684249204102
1,updateVehicle,1684249204103,1684249204480
1,updateVehicle,1684249204480,1684249204815
1,updateVehicle,1684249204815,1684249205156
1,updateVehicle,1684249205156,1684249205498
1,updateVehicle,1684249205498,1684249205888
1,updateVehicle,1684249205888,1684249206223
1,updateVehicle,1684249206224,1684249206530
1,updateVehicle,1684249206530,1684249206868
1,updateVehicle,1684249206868,1684249207534
1,updateVehicle,1684249207534,1684249207853
1,addVehicle,1684249207853,1684249208258
1,updateVehicle,1684249208258,1684249208588
1,updateVehicle,1684249208588,1684249208914
1,updateVehicle,1684249208915,1684249209250
1,updateVehicle,1684249209250,1684249209591
1,updateVehicle,1684249209592,1684249210001
1,updateVehicle,1684249210001,1684249210352
1,updateVehicle,1684249210352,1684249210678
1,updateVehicle,1684249210678,1684249211023
1,addVehicle,1684249211023,1684249211419
1,updateVehicle,1684249211419,1684249211785
1,updateVehicle,1684249211785,1684249212145
1,updateVehicle,1684249212145,1684249212481
1,updateVehicle,1684249212481,1684249212862
1,updateVehicle,1684249212862,1684249213208
1,updateVehicle,1684249213208,1684249213559
1,updateVehicle,1684249213559,1684249213933
1,updateVehicle,1684249213933,1684249214263
1,addVehicle,1684249214263,1684249214666
1,updateVehicle,1684249214666,1684249215033
1,updateVehicle,1684249215034,1684249215378
1,updateVehicle,1684249215379,1684249215771
1,updateVehicle,1684249215771,1684249216094
1,updateVehicle,1684249216094,1684249216437
1,addVehicle,1684249216437,1684249216709
1,updateVehicle,1684249216709,1684249216998
1,updateVehicle,1684249216998,1684249217249
1,updateVehicle,1684249217249,1684249217632
1,addVehicle,1684249217632,1684249217989
1,updateVehicle,1684249217989,1684249218282
1,updateVehicle,1684249218282,1684249218523
1,updateVehicle,1684249218523,1684249218796
1,updateVehicle,1684249218796,1684249219100
1,addVehicle,1684249219100,1684249219380
1,updateVehicle,1684249219380,1684249219561
1,updateVehicle,1684249219561,1684249219733
1,updateVehicle,1684249219733,1684249219918
